country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Puerto Rico;2001;female;25-34 years;4;275.480;1;Puerto Rico2001;; $69.208.400.000 ; $19.649,00 ;Generation X
Puerto Rico;1993;female;25-34 years;4;277.006;1;Puerto Rico1993;; $36.922.456.000 ; $11.146,00 ;Boomers
Puerto Rico;2010;female;15-24 years;4;286.261;1;Puerto Rico2010;; $98.381.268.000 ; $28.267,00 ;Millenials
Puerto Rico;2006;female;15-24 years;4;292.349;1;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Millenials
Puerto Rico;2015;female;35-54 years;7;514.290;1;Puerto Rico2015;; $103.143.500.000 ; $29.728,00 ;Generation X
Puerto Rico;2001;female;15-24 years;4;303.110;1;Puerto Rico2001;; $69.208.400.000 ; $19.649,00 ;Millenials
Puerto Rico;1995;female;15-24 years;4;314.481;1;Puerto Rico1995;; $42.647.331.000 ; $12.636,00 ;Generation X
Puerto Rico;1988;female;15-24 years;4;349.700;1;Puerto Rico1988;; $26.385.800.000 ; $8.155,00 ;Generation X
Puerto Rico;1998;female;25-34 years;3;275.628;1;Puerto Rico1998;; $54.086.400.000 ; $15.610,00 ;Generation X
Puerto Rico;2003;female;25-34 years;3;275.189;1;Puerto Rico2003;; $74.827.400.000 ; $21.264,00 ;Generation X
Puerto Rico;1995;female;75+ years;1;92.485;1;Puerto Rico1995;; $42.647.331.000 ; $12.636,00 ;G.I. Generation
Puerto Rico;1992;female;25-34 years;3;280.600;1;Puerto Rico1992;; $34.630.430.000 ; $10.533,00 ;Boomers
Puerto Rico;2011;female;15-24 years;3;283.416;1;Puerto Rico2011;; $100.351.670.000 ; $28.876,00 ;Millenials
Puerto Rico;2009;female;15-24 years;3;287.058;1;Puerto Rico2009;; $96.385.638.000 ; $27.661,00 ;Millenials
Puerto Rico;2007;male;5-14 years;3;288.317;1;Puerto Rico2007;; $89.524.131.600 ; $25.625,00 ;Generation Z
Puerto Rico;2005;male;5-14 years;3;295.231;1;Puerto Rico2005;; $83.914.521.300 ; $23.944,00 ;Millenials
Puerto Rico;2005;female;15-24 years;3;295.371;1;Puerto Rico2005;; $83.914.521.300 ; $23.944,00 ;Millenials
Puerto Rico;1998;female;75+ years;1;102.476;1;Puerto Rico1998;; $54.086.400.000 ; $15.610,00 ;G.I. Generation
Puerto Rico;1998;male;5-14 years;3;312.182;1;Puerto Rico1998;; $54.086.400.000 ; $15.610,00 ;Millenials
Puerto Rico;2000;female;75+ years;1;108.286;1;Puerto Rico2000;; $61.701.800.000 ; $17.569,00 ;G.I. Generation
Puerto Rico;1985;female;15-24 years;3;336.300;1;Puerto Rico1985;; $20.289.200.000 ; $6.582,00 ;Generation X
Puerto Rico;2003;female;55-74 years;3;335.704;1;Puerto Rico2003;; $74.827.400.000 ; $21.264,00 ;Silent
Puerto Rico;1986;female;15-24 years;3;339.700;1;Puerto Rico1986;; $22.009.300.000 ; $7.002,00 ;Generation X
Puerto Rico;2002;female;75+ years;1;114.357;1;Puerto Rico2002;; $71.623.500.000 ; $20.325,00 ;Silent
Puerto Rico;2006;female;55-74 years;3;346.943;1;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Silent
Puerto Rico;1989;female;15-24 years;3;354.900;1;Puerto Rico1989;; $28.161.200.000 ; $8.576,00 ;Generation X
Puerto Rico;1988;male;5-14 years;3;356.100;1;Puerto Rico1988;; $26.385.800.000 ; $8.155,00 ;Generation X
Puerto Rico;2004;female;75+ years;1;118.620;1;Puerto Rico2004;; $80.322.313.000 ; $22.874,00 ;Silent
Puerto Rico;2006;female;75+ years;1;122.755;1;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Silent
Puerto Rico;2011;female;5-14 years;2;248.914;1;Puerto Rico2011;; $100.351.670.000 ; $28.876,00 ;Generation Z
Puerto Rico;2014;male;5-14 years;2;256.354;1;Puerto Rico2014;; $102.445.800.000 ; $29.515,00 ;Generation Z
Puerto Rico;2011;female;75+ years;1;132.081;1;Puerto Rico2011;; $100.351.670.000 ; $28.876,00 ;Silent
Puerto Rico;2012;male;5-14 years;2;265.879;1;Puerto Rico2012;; $101.564.800.000 ; $29.247,00 ;Generation Z
Puerto Rico;2012;female;75+ years;1;134.700;1;Puerto Rico2012;; $101.564.800.000 ; $29.247,00 ;Silent
Puerto Rico;2006;female;25-34 years;2;272.125;1;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Generation X
Puerto Rico;2014;female;15-24 years;2;275.354;1;Puerto Rico2014;; $102.445.800.000 ; $29.515,00 ;Millenials
Puerto Rico;2015;female;15-24 years;2;272.389;1;Puerto Rico2015;; $103.143.500.000 ; $29.728,00 ;Millenials
Puerto Rico;2013;female;15-24 years;2;278.008;1;Puerto Rico2013;; $102.450.000.000 ; $29.510,00 ;Millenials
Puerto Rico;2012;female;15-24 years;2;280.632;1;Puerto Rico2012;; $101.564.800.000 ; $29.247,00 ;Millenials
Puerto Rico;2014;female;75+ years;1;140.033;1;Puerto Rico2014;; $102.445.800.000 ; $29.515,00 ;Silent
Puerto Rico;2015;female;75+ years;1;142.678;1;Puerto Rico2015;; $103.143.500.000 ; $29.728,00 ;Silent
Puerto Rico;1999;female;5-14 years;2;299.738;1;Puerto Rico1999;; $57.841.000.000 ; $16.560,00 ;Millenials
Puerto Rico;2002;female;15-24 years;2;300.542;1;Puerto Rico2002;; $71.623.500.000 ; $20.325,00 ;Millenials
Puerto Rico;2000;female;15-24 years;2;305.040;1;Puerto Rico2000;; $61.701.800.000 ; $17.569,00 ;Generation X
Puerto Rico;1999;female;15-24 years;2;307.757;1;Puerto Rico1999;; $57.841.000.000 ; $16.560,00 ;Generation X
Puerto Rico;2001;male;5-14 years;2;310.009;1;Puerto Rico2001;; $69.208.400.000 ; $19.649,00 ;Millenials
Puerto Rico;1991;female;15-24 years;2;314.000;1;Puerto Rico1991;; $32.287.031.000 ; $9.974,00 ;Generation X
Puerto Rico;1990;male;5-14 years;2;335.000;1;Puerto Rico1990;; $30.603.919.000 ; $9.552,00 ;Generation X
Puerto Rico;1985;male;5-14 years;2;368.000;1;Puerto Rico1985;; $20.289.200.000 ; $6.582,00 ;Generation X
Puerto Rico;2013;female;5-14 years;1;239.617;0;Puerto Rico2013;; $102.450.000.000 ; $29.510,00 ;Generation Z
Puerto Rico;2015;male;5-14 years;1;251.369;0;Puerto Rico2015;; $103.143.500.000 ; $29.728,00 ;Generation Z
Puerto Rico;2013;male;5-14 years;1;261.151;0;Puerto Rico2013;; $102.450.000.000 ; $29.510,00 ;Generation Z
Puerto Rico;2011;male;5-14 years;1;270.676;0;Puerto Rico2011;; $100.351.670.000 ; $28.876,00 ;Generation Z
Puerto Rico;1997;female;25-34 years;1;275.007;0;Puerto Rico1997;; $48.187.039.000 ; $14.037,00 ;Generation X
Puerto Rico;2009;male;5-14 years;1;280.317;0;Puerto Rico2009;; $96.385.638.000 ; $27.661,00 ;Generation Z
Puerto Rico;2004;female;5-14 years;1;287.120;0;Puerto Rico2004;; $80.322.313.000 ; $22.874,00 ;Millenials
Puerto Rico;2008;male;5-14 years;1;284.529;0;Puerto Rico2008;; $93.639.316.000 ; $26.840,00 ;Generation Z
Puerto Rico;2002;female;5-14 years;1;294.844;0;Puerto Rico2002;; $71.623.500.000 ; $20.325,00 ;Millenials
Puerto Rico;2004;female;15-24 years;1;296.310;0;Puerto Rico2004;; $80.322.313.000 ; $22.874,00 ;Millenials
Puerto Rico;2003;male;5-14 years;1;304.000;0;Puerto Rico2003;; $74.827.400.000 ; $21.264,00 ;Millenials
Puerto Rico;2004;male;5-14 years;1;299.631;0;Puerto Rico2004;; $80.322.313.000 ; $22.874,00 ;Millenials
Puerto Rico;1993;female;5-14 years;1;310.642;0;Puerto Rico1993;; $36.922.456.000 ; $11.146,00 ;Millenials
Puerto Rico;1996;male;5-14 years;1;312.022;0;Puerto Rico1996;; $45.340.835.000 ; $13.328,00 ;Millenials
Puerto Rico;1997;male;5-14 years;1;311.608;0;Puerto Rico1997;; $48.187.039.000 ; $14.037,00 ;Millenials
Puerto Rico;1997;female;15-24 years;1;311.937;0;Puerto Rico1997;; $48.187.039.000 ; $14.037,00 ;Generation X
Puerto Rico;1999;male;5-14 years;1;312.535;0;Puerto Rico1999;; $57.841.000.000 ; $16.560,00 ;Millenials
Puerto Rico;1990;female;5-14 years;1;321.000;0;Puerto Rico1990;; $30.603.919.000 ; $9.552,00 ;Generation X
Puerto Rico;1991;male;5-14 years;1;334.000;0;Puerto Rico1991;; $32.287.031.000 ; $9.974,00 ;Millenials
Puerto Rico;1986;male;5-14 years;1;345.800;0;Puerto Rico1986;; $22.009.300.000 ; $7.002,00 ;Generation X
Puerto Rico;1988;female;5-14 years;1;343.400;0;Puerto Rico1988;; $26.385.800.000 ; $8.155,00 ;Generation X
Puerto Rico;1989;female;5-14 years;1;348.500;0;Puerto Rico1989;; $28.161.200.000 ; $8.576,00 ;Generation X
Puerto Rico;1985;female;5-14 years;1;353.200;0;Puerto Rico1985;; $20.289.200.000 ; $6.582,00 ;Generation X
Puerto Rico;1987;male;5-14 years;1;351.000;0;Puerto Rico1987;; $24.025.800.000 ; $7.533,00 ;Generation X
Puerto Rico;1989;male;5-14 years;1;361.400;0;Puerto Rico1989;; $28.161.200.000 ; $8.576,00 ;Generation X
Puerto Rico;1986;female;5-14 years;0;333.700;0;Puerto Rico1986;; $22.009.300.000 ; $7.002,00 ;Generation X
Puerto Rico;1987;female;5-14 years;0;338.600;0;Puerto Rico1987;; $24.025.800.000 ; $7.533,00 ;Generation X
Puerto Rico;1988;female;75+ years;0;60.500;0;Puerto Rico1988;; $26.385.800.000 ; $8.155,00 ;G.I. Generation
Puerto Rico;1990;female;75+ years;0;70.000;0;Puerto Rico1990;; $30.603.919.000 ; $9.552,00 ;G.I. Generation
Puerto Rico;1991;female;5-14 years;0;320.000;0;Puerto Rico1991;; $32.287.031.000 ; $9.974,00 ;Millenials
Puerto Rico;1992;female;5-14 years;0;314.000;0;Puerto Rico1992;; $34.630.430.000 ; $10.533,00 ;Millenials
Puerto Rico;1992;male;5-14 years;0;325.800;0;Puerto Rico1992;; $34.630.430.000 ; $10.533,00 ;Millenials
Puerto Rico;1993;female;75+ years;0;86.920;0;Puerto Rico1993;; $36.922.456.000 ; $11.146,00 ;G.I. Generation
Puerto Rico;1993;male;5-14 years;0;321.716;0;Puerto Rico1993;; $36.922.456.000 ; $11.146,00 ;Millenials
Puerto Rico;1994;female;5-14 years;0;306.952;0;Puerto Rico1994;; $39.690.630.000 ; $11.871,00 ;Millenials
Puerto Rico;1995;female;5-14 years;0;303.666;0;Puerto Rico1995;; $42.647.331.000 ; $12.636,00 ;Millenials
Puerto Rico;1995;male;5-14 years;0;314.417;0;Puerto Rico1995;; $42.647.331.000 ; $12.636,00 ;Millenials
Puerto Rico;1996;female;5-14 years;0;301.180;0;Puerto Rico1996;; $45.340.835.000 ; $13.328,00 ;Millenials
Puerto Rico;1997;female;5-14 years;0;300.253;0;Puerto Rico1997;; $48.187.039.000 ; $14.037,00 ;Millenials
Puerto Rico;1997;female;75+ years;0;99.121;0;Puerto Rico1997;; $48.187.039.000 ; $14.037,00 ;G.I. Generation
Puerto Rico;1998;female;5-14 years;0;300.111;0;Puerto Rico1998;; $54.086.400.000 ; $15.610,00 ;Millenials
Puerto Rico;2000;female;5-14 years;0;298.109;0;Puerto Rico2000;; $61.701.800.000 ; $17.569,00 ;Millenials
Puerto Rico;2000;male;5-14 years;0;311.462;0;Puerto Rico2000;; $61.701.800.000 ; $17.569,00 ;Millenials
Puerto Rico;2001;female;5-14 years;0;297.009;0;Puerto Rico2001;; $69.208.400.000 ; $19.649,00 ;Millenials
Puerto Rico;2002;male;5-14 years;0;307.586;0;Puerto Rico2002;; $71.623.500.000 ; $20.325,00 ;Millenials
Puerto Rico;2003;female;5-14 years;0;291.486;0;Puerto Rico2003;; $74.827.400.000 ; $21.264,00 ;Millenials
Puerto Rico;2003;female;75+ years;0;116.641;0;Puerto Rico2003;; $74.827.400.000 ; $21.264,00 ;Silent
Puerto Rico;2005;female;5-14 years;0;282.182;0;Puerto Rico2005;; $83.914.521.300 ; $23.944,00 ;Millenials
Puerto Rico;2006;female;5-14 years;0;277.415;0;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Millenials
Puerto Rico;2006;male;5-14 years;0;291.794;0;Puerto Rico2006;; $87.276.164.400 ; $24.943,00 ;Millenials
Puerto Rico;2007;female;5-14 years;0;272.183;0;Puerto Rico2007;; $89.524.131.600 ; $25.625,00 ;Generation Z
Puerto Rico;2008;female;5-14 years;0;266.454;0;Puerto Rico2008;; $93.639.316.000 ; $26.840,00 ;Generation Z
Puerto Rico;2009;female;5-14 years;0;260.415;0;Puerto Rico2009;; $96.385.638.000 ; $27.661,00 ;Generation Z
Puerto Rico;2009;female;75+ years;0;127.977;0;Puerto Rico2009;; $96.385.638.000 ; $27.661,00 ;Silent
Puerto Rico;2010;female;5-14 years;0;254.282;0;Puerto Rico2010;; $98.381.268.000 ; $28.267,00 ;Generation Z
Puerto Rico;2010;male;5-14 years;0;275.763;0;Puerto Rico2010;; $98.381.268.000 ; $28.267,00 ;Generation Z
Puerto Rico;2012;female;5-14 years;0;244.141;0;Puerto Rico2012;; $101.564.800.000 ; $29.247,00 ;Generation Z
Puerto Rico;2013;female;75+ years;0;137.363;0;Puerto Rico2013;; $102.450.000.000 ; $29.510,00 ;Silent
Puerto Rico;2014;female;5-14 years;0;235.029;0;Puerto Rico2014;; $102.445.800.000 ; $29.515,00 ;Generation Z
Puerto Rico;2015;female;5-14 years;0;230.178;0;Puerto Rico2015;; $103.143.500.000 ; $29.728,00 ;Generation Z
Qatar;2006;male;75+ years;1;1.511;66;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Silent
Qatar;2005;male;15-24 years;7;73.205;10;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Millenials
Qatar;2007;male;55-74 years;3;36.856;8;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Silent
Qatar;2001;female;35-54 years;4;51.357;8;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Boomers
Qatar;2001;male;35-54 years;11;141.836;8;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Boomers
Qatar;2004;male;35-54 years;14;190.116;7;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Boomers
Qatar;2006;male;35-54 years;13;252.854;5;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Boomers
Qatar;2001;male;25-34 years;5;99.440;5;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Generation X
Qatar;2007;male;25-34 years;13;259.649;5;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Generation X
Qatar;2015;male;15-24 years;13;277.494;5;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Millenials
Qatar;2007;male;35-54 years;14;301.723;5;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Boomers
Qatar;2008;male;35-54 years;17;367.149;5;Qatar2008;; $115.270.054.945 ; $87.961,00 ;Boomers
Qatar;2014;female;55-74 years;1;22.469;4;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Boomers
Qatar;2009;male;55-74 years;2;45.092;4;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Silent
Qatar;2016;male;15-24 years;13;293.525;4;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Millenials
Qatar;2010;male;25-34 years;20;466.496;4;Qatar2010;0,84; $125.122.306.346 ; $74.055,00 ;Generation X
Qatar;2010;male;15-24 years;8;189.517;4;Qatar2010;0,84; $125.122.306.346 ; $74.055,00 ;Millenials
Qatar;2014;male;15-24 years;12;286.756;4;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Millenials
Qatar;2001;male;15-24 years;2;48.294;4;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Millenials
Qatar;2009;male;15-24 years;8;194.348;4;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Millenials
Qatar;2016;male;35-54 years;27;675.747;4;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Generation X
Qatar;2009;male;25-34 years;16;399.923;4;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Generation X
Qatar;2011;male;15-24 years;9;232.554;4;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Millenials
Qatar;2007;male;15-24 years;6;158.535;4;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Millenials
Qatar;2014;male;35-54 years;23;629.627;4;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Generation X
Qatar;2008;male;25-34 years;12;328.478;4;Qatar2008;; $115.270.054.945 ; $87.961,00 ;Generation X
Qatar;2006;female;15-24 years;2;54.988;4;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Millenials
Qatar;2015;male;35-54 years;23;651.297;4;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Generation X
Qatar;2011;male;55-74 years;2;56.963;4;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Boomers
Qatar;2006;male;25-34 years;7;200.436;3;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Generation X
Qatar;2010;male;35-54 years;18;523.563;3;Qatar2010;0,84; $125.122.306.346 ; $74.055,00 ;Generation X
Qatar;2011;male;35-54 years;19;558.761;3;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Generation X
Qatar;2009;male;35-54 years;15;442.932;3;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Boomers
Qatar;2005;male;25-34 years;5;153.674;3;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Generation X
Qatar;2004;male;25-34 years;4;127.398;3;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Generation X
Qatar;2016;male;25-34 years;21;676.108;3;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Millenials
Qatar;2005;male;55-74 years;1;32.745;3;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Silent
Qatar;2011;male;25-34 years;15;499.529;3;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Millenials
Qatar;2012;male;25-34 years;16;537.337;3;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Millenials
Qatar;2015;male;25-34 years;20;672.458;3;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Millenials
Qatar;2012;female;35-54 years;4;134.674;3;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Generation X
Qatar;2015;female;35-54 years;5;169.638;3;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Generation X
Qatar;2009;female;15-24 years;2;67.911;3;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Millenials
Qatar;2006;male;55-74 years;1;33.952;3;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Silent
Qatar;2004;male;15-24 years;2;67.990;3;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Millenials
Qatar;2006;female;25-34 years;2;68.246;3;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Generation X
Qatar;2013;male;15-24 years;8;284.327;3;Qatar2013;0,85; $198.727.747.253 ; $93.066,00 ;Millenials
Qatar;2011;female;15-24 years;2;75.069;3;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Millenials
Qatar;2012;male;15-24 years;7;266.285;3;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Millenials
Qatar;2007;female;25-34 years;2;76.736;3;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Generation X
Qatar;2013;male;25-34 years;15;580.440;3;Qatar2013;0,85; $198.727.747.253 ; $93.066,00 ;Millenials
Qatar;2001;female;25-34 years;1;38.718;3;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Generation X
Qatar;2014;male;55-74 years;2;80.029;3;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Boomers
Qatar;2008;male;55-74 years;1;40.788;2;Qatar2008;; $115.270.054.945 ; $87.961,00 ;Silent
Qatar;2014;male;25-34 years;15;626.535;2;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Millenials
Qatar;2012;male;35-54 years;14;586.307;2;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Generation X
Qatar;2015;female;15-24 years;2;85.120;2;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Millenials
Qatar;2008;female;25-34 years;2;87.644;2;Qatar2008;; $115.270.054.945 ; $87.961,00 ;Generation X
Qatar;2013;male;35-54 years;13;608.776;2;Qatar2013;0,85; $198.727.747.253 ; $93.066,00 ;Generation X
Qatar;2016;male;55-74 years;2;99.266;2;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Boomers
Qatar;2004;female;25-34 years;1;55.188;2;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Generation X
Qatar;2016;female;35-54 years;3;179.374;2;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Generation X
Qatar;2006;male;15-24 years;2;120.029;2;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Millenials
Qatar;2007;male;5-14 years;1;61.319;2;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Generation Z
Qatar;2007;female;15-24 years;1;61.878;2;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Millenials
Qatar;2005;female;25-34 years;1;62.046;2;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Generation X
Qatar;2011;female;35-54 years;2;124.729;2;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Generation X
Qatar;2012;male;55-74 years;1;64.600;2;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Boomers
Qatar;2005;male;35-54 years;3;225.317;1;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Boomers
Qatar;2006;female;35-54 years;1;77.166;1;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Boomers
Qatar;2015;female;25-34 years;2;162.310;1;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Millenials
Qatar;2016;female;25-34 years;2;164.901;1;Qatar2016;; $152.451.923.077 ; $62.484,00 ;Millenials
Qatar;2007;female;35-54 years;1;84.797;1;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Boomers
Qatar;2014;female;15-24 years;1;85.593;1;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Millenials
Qatar;2015;male;55-74 years;1;88.140;1;Qatar2015;; $164.641.483.516 ; $69.937,00 ;Boomers
Qatar;2009;female;25-34 years;1;100.429;1;Qatar2009;; $97.798.351.648 ; $64.911,00 ;Generation X
Qatar;2010;female;25-34 years;1;113.923;1;Qatar2010;0,84; $125.122.306.346 ; $74.055,00 ;Generation X
Qatar;2011;female;25-34 years;1;122.957;1;Qatar2011;0,84; $167.775.274.725 ; $90.490,00 ;Millenials
Qatar;2012;female;25-34 years;1;133.051;1;Qatar2012;0,85; $186.833.516.484 ; $93.270,00 ;Millenials
Qatar;2013;female;25-34 years;1;143.703;1;Qatar2013;0,85; $198.727.747.253 ; $93.066,00 ;Millenials
Qatar;2014;female;25-34 years;1;153.842;1;Qatar2014;0,85; $206.224.725.275 ; $91.587,00 ;Millenials
Qatar;2008;male;15-24 years;1;184.417;1;Qatar2008;; $115.270.054.945 ; $87.961,00 ;Millenials
Qatar;1995;female;15-24 years;0;24.859;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Generation X
Qatar;1995;female;25-34 years;0;36.029;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Generation X
Qatar;1995;female;35-54 years;0;39.135;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Boomers
Qatar;1995;female;5-14 years;0;43.647;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Millenials
Qatar;1995;female;55-74 years;0;5.879;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Silent
Qatar;1995;female;75+ years;0;1.070;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;G.I. Generation
Qatar;1995;male;15-24 years;0;45.900;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Generation X
Qatar;1995;male;25-34 years;0;88.331;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Generation X
Qatar;1995;male;35-54 years;0;116.596;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Boomers
Qatar;1995;male;5-14 years;0;46.510;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Millenials
Qatar;1995;male;55-74 years;0;14.190;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;Silent
Qatar;1995;male;75+ years;0;1.303;0;Qatar1995;0,78; $8.137.911.978 ; $17.559,00 ;G.I. Generation
Qatar;2001;female;15-24 years;0;32.124;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Millenials
Qatar;2001;female;5-14 years;0;49.711;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Millenials
Qatar;2001;female;55-74 years;0;7.174;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Silent
Qatar;2001;female;75+ years;0;778;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Silent
Qatar;2001;male;5-14 years;0;51.875;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Millenials
Qatar;2001;male;55-74 years;0;17.036;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Silent
Qatar;2001;male;75+ years;0;1.140;0;Qatar2001;; $17.538.461.538 ; $32.510,00 ;Silent
Qatar;2004;female;15-24 years;0;44.307;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Millenials
Qatar;2004;female;35-54 years;0;65.017;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Boomers
Qatar;2004;female;5-14 years;0;53.572;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Millenials
Qatar;2004;female;55-74 years;0;9.409;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Silent
Qatar;2004;female;75+ years;0;1.300;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Silent
Qatar;2004;male;5-14 years;0;54.893;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Millenials
Qatar;2004;male;55-74 years;0;26.617;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Silent
Qatar;2004;male;75+ years;0;1.384;0;Qatar2004;; $31.734.065.934 ; $45.517,00 ;Silent
Qatar;2005;female;15-24 years;0;46.042;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Millenials
Qatar;2005;female;35-54 years;0;71.166;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Boomers
Qatar;2005;female;5-14 years;0;56.746;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Millenials
Qatar;2005;female;55-74 years;0;10.108;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Silent
Qatar;2005;female;75+ years;0;1.349;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Silent
Qatar;2005;male;5-14 years;0;62.794;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Millenials
Qatar;2005;male;75+ years;0;1.426;0;Qatar2005;0,84; $44.530.494.505 ; $55.899,00 ;Silent
Qatar;2006;female;5-14 years;0;57.408;0;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Millenials
Qatar;2006;female;55-74 years;0;10.910;0;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Silent
Qatar;2006;female;75+ years;0;1.413;0;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Silent
Qatar;2006;male;5-14 years;0;61.177;0;Qatar2006;; $60.882.142.857 ; $64.762,00 ;Millenials
Qatar;2007;female;5-14 years;0;58.979;0;Qatar2007;; $79.712.087.912 ; $71.460,00 ;Generation Z
